host,project_name,serial,dataset_name,model_name,freeze_backbone,model_name_teacher,selector,tgda,pretrained,ckpt_path_teacher,square_resize_random_crop,cont_loss,cont_temp,loss_cont_weight,pooling_function,lr,base_lr,opt,weight_decay,seed,epochs,image_size,batch_size,num_images_train,num_images_val,val_acc,val_loss,train_acc,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8456,1.7617,0.5758,8.06,8.06,878.5083
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8527,2.0,0.5758,8.06,8.06,871.177
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8549,2.4902,0.5758,8.06,8.06,868.9191
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.8729,2.7246,0.5758,8.06,8.06,851.0235
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9192,3.8066,0.5758,8.06,8.06,808.1981
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,3.5907,1.6738,0.5731,8.0594,8.0594,206.8868
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,2.0409,1.6738,0.5731,8.0594,8.0594,363.987
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.238,2.1973,0.5731,8.0594,8.0594,600.0661
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,0.8949,1.7012,0.5731,8.0594,8.0594,830.0987
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8436,1.7617,0.5731,8.0594,8.0594,880.5415
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8464,2.1309,0.5731,8.0594,8.0594,877.7218
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8457,2.1738,0.5731,8.0594,8.0594,878.4435
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.8742,2.7246,0.5731,8.0594,8.0594,849.728
server-3090,KD_TGDA,45,soygene,lrresnet18t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9133,3.8066,0.5731,8.0594,8.0594,813.3503
server-3090,KD_TGDA,45,soygene,lrresnet18t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,4.5019,2.1953,0.614,10.4263,10.4263,165.0101
server-3090,KD_TGDA,45,soygene,lrresnet18t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,2.4923,2.1953,0.614,10.4263,10.4263,298.0594
server-3090,KD_TGDA,45,soygene,lrresnet18t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.4455,2.2012,0.614,10.4263,10.4263,513.9174
server-3090,KD_TGDA,45,soygene,lrresnet18t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,0.9711,2.2168,0.614,10.4263,10.4263,764.9639
server-3090,KD_TGDA,45,soygene,lrresnet18t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8403,1.7676,0.614,10.4263,10.4263,884.069
server-3090,KD_TGDA,45,soygene,lrresnet18t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8434,2.2148,0.614,10.4263,10.4263,880.8432
server-3090,KD_TGDA,45,soygene,lrresnet18t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8359,2.2148,0.614,10.4263,10.4263,888.6712
server-3090,KD_TGDA,45,soygene,lrresnet18t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.8616,2.7266,0.614,10.4263,10.4263,862.1719
server-3090,KD_TGDA,45,soygene,lrresnet18t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.908,3.8086,0.614,10.4263,10.4263,818.0984
server-3090,KD_TGDA,45,soygene,lrresnet22,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,3.0592,1.709,0.6931,11.7582,11.7582,242.8274
server-3090,KD_TGDA,45,soygene,lrresnet22,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,1.7493,1.709,0.6931,11.7582,11.7582,424.6657
server-3090,KD_TGDA,45,soygene,lrresnet22,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.0915,1.709,0.6931,11.7582,11.7582,680.6057
server-3090,KD_TGDA,45,soygene,lrresnet22,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,0.8679,1.7188,0.6931,11.7582,11.7582,855.9304
server-3090,KD_TGDA,45,soygene,lrresnet22,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8442,1.7793,0.6931,11.7582,11.7582,880.0063
server-3090,KD_TGDA,45,soygene,lrresnet22,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8455,1.8926,0.6931,11.7582,11.7582,878.6185
server-3090,KD_TGDA,45,soygene,lrresnet22,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.851,2.5195,0.6931,11.7582,11.7582,872.9727
server-3090,KD_TGDA,45,soygene,lrresnet22,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.8721,3.248,0.6931,11.7582,11.7582,851.8527
server-3090,KD_TGDA,45,soygene,lrresnet22,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9202,4.709,0.6931,11.7582,11.7582,807.3023
server-3090,KD_TGDA,45,soygene,lrresnet22d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,3.2708,2.2031,0.7198,11.7647,11.7647,227.12
server-3090,KD_TGDA,45,soygene,lrresnet22d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,1.8191,2.2031,0.7198,11.7647,11.7647,408.3673
server-3090,KD_TGDA,45,soygene,lrresnet22d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.1254,2.2109,0.7198,11.7647,11.7647,660.0915
server-3090,KD_TGDA,45,soygene,lrresnet22d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,0.8704,2.2266,0.7198,11.7647,11.7647,853.4623
server-3090,KD_TGDA,45,soygene,lrresnet22d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.84,2.2266,0.7198,11.7647,11.7647,884.3254
server-3090,KD_TGDA,45,soygene,lrresnet22d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8446,2.2266,0.7198,11.7647,11.7647,879.5794
server-3090,KD_TGDA,45,soygene,lrresnet22d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8415,2.2266,0.7198,11.7647,11.7647,882.7394
server-3090,KD_TGDA,45,soygene,lrresnet22d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.8696,2.8984,0.7198,11.7647,11.7647,854.2565
server-3090,KD_TGDA,45,soygene,lrresnet22d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9162,4.1055,0.7198,11.7647,11.7647,810.8545
server-3090,KD_TGDA,45,soygene,lrresnet22dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,2.9876,1.707,0.6857,11.5908,11.5908,248.6492
server-3090,KD_TGDA,45,soygene,lrresnet22dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,1.6539,1.707,0.6857,11.5908,11.5908,449.1718
server-3090,KD_TGDA,45,soygene,lrresnet22dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.0482,2.2109,0.6857,11.5908,11.5908,708.6858
server-3090,KD_TGDA,45,soygene,lrresnet22dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,0.8657,2.2266,0.6857,11.5908,11.5908,858.0923
server-3090,KD_TGDA,45,soygene,lrresnet22dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8419,2.2266,0.6857,11.5908,11.5908,882.3679
server-3090,KD_TGDA,45,soygene,lrresnet22dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8448,2.2266,0.6857,11.5908,11.5908,879.3091
server-3090,KD_TGDA,45,soygene,lrresnet22dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8442,2.5195,0.6857,11.5908,11.5908,879.9946
server-3090,KD_TGDA,45,soygene,lrresnet22dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.8935,3.248,0.6857,11.5908,11.5908,831.3702
server-3090,KD_TGDA,45,soygene,lrresnet22dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9164,4.709,0.6857,11.5908,11.5908,810.6527
server-3090,KD_TGDA,45,soygene,lrresnet34t2d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,5.2684,2.2363,1.214,18.3401,18.3401,141.0035
server-3090,KD_TGDA,45,soygene,lrresnet34t2d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,2.9356,2.2363,1.214,18.3401,18.3401,253.0536
server-3090,KD_TGDA,45,soygene,lrresnet34t2d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.6585,2.2422,1.214,18.3401,18.3401,447.9051
server-3090,KD_TGDA,45,soygene,lrresnet34t2d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,1.0592,2.2559,1.214,18.3401,18.3401,701.352
server-3090,KD_TGDA,45,soygene,lrresnet34t2d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8558,2.2559,1.214,18.3401,18.3401,868.0867
server-3090,KD_TGDA,45,soygene,lrresnet34t2d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8538,2.2559,1.214,18.3401,18.3401,870.0506
server-3090,KD_TGDA,45,soygene,lrresnet34t2d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8503,2.2559,1.214,18.3401,18.3401,873.6449
server-3090,KD_TGDA,45,soygene,lrresnet34t2d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.8775,2.9688,1.214,18.3401,18.3401,846.583
server-3090,KD_TGDA,45,soygene,lrresnet34t2d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9276,4.1309,1.214,18.3401,18.3401,800.8131
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,5.2989,2.2344,1.1802,18.1682,18.1682,140.1936
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,2.8461,2.2344,1.1802,18.1682,18.1682,261.0092
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.5989,2.2402,1.1802,18.1682,18.1682,464.6106
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,1.0461,2.2559,1.1802,18.1682,18.1682,710.1289
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8594,1.8066,1.1802,18.1682,18.1682,864.4171
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8564,2.2539,1.1802,18.1682,18.1682,867.451
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8493,2.5332,1.1802,18.1682,18.1682,874.7168
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.883,3.2734,1.1802,18.1682,18.1682,841.3379
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwosrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9252,4.7344,1.1802,18.1682,18.1682,802.9683
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,5.1661,2.2344,1.1775,18.1675,18.1675,143.7951
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,2.8941,2.2344,1.1775,18.1675,18.1675,256.6848
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.6125,2.2402,1.1775,18.1675,18.1675,460.6884
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,1.0547,2.2539,1.1775,18.1675,18.1675,704.3333
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8679,2.2539,1.1775,18.1675,18.1675,855.9735
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8644,2.2539,1.1775,18.1675,18.1675,859.4256
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8707,2.2539,1.1775,18.1675,18.1675,853.1488
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.8842,3.2734,1.1775,18.1675,18.1675,840.1435
server-3090,KD_TGDA,45,soygene,lrresnet34t2pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9267,4.7344,1.1775,18.1675,18.1675,801.6271
server-3090,KD_TGDA,45,soygene,lrresnet34t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,6.1368,1.7812,1.2184,20.5345,20.5345,121.0511
server-3090,KD_TGDA,45,soygene,lrresnet34t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,3.2396,1.9766,1.2184,20.5345,20.5345,229.3096
server-3090,KD_TGDA,45,soygene,lrresnet34t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.8384,1.9941,1.2184,20.5345,20.5345,404.0921
server-3090,KD_TGDA,45,soygene,lrresnet34t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,1.1323,2.0293,1.2184,20.5345,20.5345,656.0901
server-3090,KD_TGDA,45,soygene,lrresnet34t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8689,2.1035,1.2184,20.5345,20.5345,854.9777
server-3090,KD_TGDA,45,soygene,lrresnet34t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8555,2.1758,1.2184,20.5345,20.5345,868.3494
server-3090,KD_TGDA,45,soygene,lrresnet34t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8476,2.2305,1.2184,20.5345,20.5345,876.484
server-3090,KD_TGDA,45,soygene,lrresnet34t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.882,2.6699,1.2184,20.5345,20.5345,842.2579
server-3090,KD_TGDA,45,soygene,lrresnet34t4pdwsrnk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9217,4.7363,1.2184,20.5345,20.5345,805.9909
server-3090,KD_TGDA,45,soygene,lrresnet38,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,4.636,2.25,1.2975,21.8664,21.8664,160.2391
server-3090,KD_TGDA,45,soygene,lrresnet38,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,2.5687,2.25,1.2975,21.8664,21.8664,289.1993
server-3090,KD_TGDA,45,soygene,lrresnet38,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.453,2.2559,1.2975,21.8664,21.8664,511.2578
server-3090,KD_TGDA,45,soygene,lrresnet38,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,0.9887,2.2695,1.2975,21.8664,21.8664,751.3704
server-3090,KD_TGDA,45,soygene,lrresnet38,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8537,2.2695,1.2975,21.8664,21.8664,870.214
server-3090,KD_TGDA,45,soygene,lrresnet38,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8482,2.2695,1.2975,21.8664,21.8664,875.8068
server-3090,KD_TGDA,45,soygene,lrresnet38,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8469,2.2695,1.2975,21.8664,21.8664,877.1335
server-3090,KD_TGDA,45,soygene,lrresnet38,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.8748,3.291,1.2975,21.8664,21.8664,849.212
server-3090,KD_TGDA,45,soygene,lrresnet38,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.9193,4.752,1.2975,21.8664,21.8664,808.0987
server-3090,KD_TGDA,45,soygene,lrresnet38d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,4.8831,2.25,1.3242,21.8729,21.8729,152.1314
server-3090,KD_TGDA,45,soygene,lrresnet38d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,2.0,12763.0,11143.0,,,,,2.7013,2.25,1.3242,21.8729,21.8729,275.0033
server-3090,KD_TGDA,45,soygene,lrresnet38d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,4.0,12763.0,11143.0,,,,,1.4876,2.2559,1.3242,21.8729,21.8729,499.3796
server-3090,KD_TGDA,45,soygene,lrresnet38d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,8.0,12763.0,11143.0,,,,,1.0098,2.2695,1.3242,21.8729,21.8729,735.6842
server-3090,KD_TGDA,45,soygene,lrresnet38d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,16.0,12763.0,11143.0,,,,,0.8688,2.2695,1.3242,21.8729,21.8729,855.0309
server-3090,KD_TGDA,45,soygene,lrresnet38d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,32.0,12763.0,11143.0,,,,,0.8693,2.2695,1.3242,21.8729,21.8729,854.5578
server-3090,KD_TGDA,45,soygene,lrresnet38d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,64.0,12763.0,11143.0,,,,,0.8553,2.3398,1.3242,21.8729,21.8729,868.5806
server-3090,KD_TGDA,45,soygene,lrresnet38d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,128.0,12763.0,11143.0,,,,,0.893,2.9863,1.3242,21.8729,21.8729,831.8534
server-3090,KD_TGDA,45,soygene,lrresnet38d,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,256.0,12763.0,11143.0,,,,,0.94,4.1484,1.3242,21.8729,21.8729,790.291
server-3090,KD_TGDA,45,soygene,lrresnet38dwrk,,,,0.0,False,,False,0.0,0.07,1.0,gap,0.01,,sgd,0.0,0.0,50.0,128.0,1.0,12763.0,11143.0,,,,,4.9081,1.8691,1.4411,31.1403,31.1403,151.3556
